ingresos,edad,compras_previas,descuento_aplicado,gasto_total
49132.450814336094,41,2,0,136.3047961841979
66916.82040667468,41,5,1,317.4164957951337
51709.560021916586,41,3,1,328.59433853400395
38098.10405174793,36,3,0,135.62930931486846
36123.73069282047,56,6,1,363.5317833856351
43246.971625012346,42,2,0,163.90802991216427
51107.95151616321,48,4,1,309.6863498483093
67903.79803214394,55,2,0,150.78698850211455
29892.67037950345,42,2,0,128.49619795085974
45202.605831668654,44,3,0,173.96253507890054
52164.65029152618,49,2,0,124.9719422777572
22494.41348555848,28,3,1,227.276521322997
37496.025755503906,22,3,1,269.6422760369134
39801.671903957205,61,4,1,294.8071183225584
38060.44439224253,50,5,1,332.7901162781313
52878.34317532471,36,2,0,119.81970796118136
47591.60585747304,60,4,1,327.2220110263116
41670.70846098445,64,3,0,141.05376439255875
56419.43939828953,33,5,1,307.3087205898656
75846.12076469374,52,2,0,181.2099091820676
74588.84775112628,28,2,0,133.21377609469928
21158.423419064955,28,4,1,298.84539146187257
58656.082757527096,27,5,0,177.3884643801474
47329.65064904242,51,6,1,316.0754547077642
52327.33014298035,22,5,1,356.0632088037641
44025.75449686177,40,1,0,156.3006972350049
51763.82944830803,42,3,1,264.637866261871
52271.11094108028,46,5,1,317.9423127000479
41315.723639766155,57,4,1,301.0588595250211
36554.48678262229,30,5,1,285.9132133771814
43269.56476070773,64,4,0,189.5168106369921
53513.88896685148,49,3,0,140.97307284405434
58984.94512526396,51,2,1,300.1007448843181
62800.2346601022,29,4,1,312.1034778241134
42587.14965399631,41,5,1,266.67592416118686
54257.66850954105,57,2,0,169.12758221676359
64437.53887929948,38,3,1,345.46441578256525
67483.92342716192,46,1,0,134.6281569355002
49117.507188027164,40,4,0,168.5535248942716
46686.02412590581,50,5,1,325.00743510618867
52866.86350754588,25,6,1,340.3148525899891
32754.387906538916,59,2,0,162.74854783892204
47095.85733446738,30,3,0,140.20808952156818
61168.79597709695,22,2,1,265.9798743833644
59629.20694165552,58,4,0,223.8899288387077
45945.98593454166,27,4,1,298.52357399531223
53265.773016307496,31,7,1,319.07575069058356
37630.244895639684,41,3,0,130.69303617781617
60552.382223375374,28,3,0,151.90763724094472
48832.678457952905,63,5,1,308.31294161802
45860.728224557926,20,1,0,97.96935366541543
44574.1424585992,46,3,0,167.49117982777562
49056.591996502124,47,5,1,328.29192667995346
43281.83532602063,54,8,1,365.619706118504
59872.14554003845,24,2,0,154.04479980842981
44070.74677975729,34,2,0,109.8855689898929
73894.46144041073,37,5,1,341.8467937164427
71978.15755222071,28,3,1,343.49763879634804
36626.84765218243,61,3,0,148.36215155301412
51045.564041439204,42,1,0,149.78606019762324
40240.15067995708,41,2,0,142.46766300697413
45100.28655217083,19,3,1,266.97438230955515
80036.41201467195,44,3,1,354.2080058596045
45386.42874326301,36,2,0,161.31368625829748
55403.39055616143,46,4,1,319.9344838007873
58119.819410124175,54,2,0,175.9307401461392
34990.55941275139,28,3,0,131.04137209067878
37173.56788386193,36,4,1,296.0947755556163
31909.664428878215,45,2,0,118.13320258968618
36710.438991533345,56,4,1,284.67518145247817
7249.548360242268,38,5,1,262.65374068889014
58168.736011904424,43,4,1,297.9648290332723
80812.90761884104,39,3,1,354.6130270891374
52217.3110855479,23,0,1,264.46169340915554
28755.967109890888,28,2,0,136.89812050423626
40358.35425650078,31,0,0,63.965165617731
43116.84732462504,53,2,1,268.44063586152436
34736.22834179936,57,6,1,313.3507750824434
62902.73957592735,58,2,1,329.96431111019945
62153.900665630004,19,2,1,295.40256423707785
32668.223092735105,60,4,1,302.5953610063549
60876.21566671262,37,5,1,296.2201047590558
72902.18995365898,39,4,1,348.2463310409611
78538.3730784434,56,5,1,356.0177802472496
92978.18034628945,21,2,0,211.40649187469904
36470.11025835204,46,4,1,254.18338387251185
92363.30639592806,63,5,1,371.2801875258989
44686.90417236817,41,6,1,302.81284672367553
41113.018169292285,18,3,0,106.89451405834768
54906.08562316768,41,4,0,152.20884051762005
41269.07998860481,47,0,0,146.0552332349615
55985.66210969789,29,1,0,131.48738540120118
30198.842183940476,36,4,0,132.62451836259487
46418.71096904849,54,4,1,308.39071680596044
69283.73351542519,57,0,0,154.5236044984305
49144.08062853266,60,1,0,129.51938808445385
52123.93680109824,21,3,1,298.4508846795902
57128.87907075967,32,8,1,357.4472384108926
67559.9244397649,37,1,0,143.99861566837507
25171.629317158506,61,3,1,293.4758306166454
58767.860777561524,37,2,0,132.03545569498056
45977.912911373554,38,2,0,130.73149219653283
52499.56842967758,27,2,0,109.24148826872316
65899.25254643564,47,3,1,284.0623212840453
32087.200228822338,41,3,1,309.0026239103651
34810.33337835366,57,1,0,138.32107773343944
20968.550604292905,57,2,1,296.2282962357763
41762.61587354336,55,1,0,148.3516942058295
69956.48516568224,20,6,1,325.66478206914485
48191.19217289796,46,3,1,258.120480783777
29898.126565178212,25,2,1,247.4217787734158
42714.818831374294,46,6,1,334.8207033442915
27682.074447640654,27,5,1,292.91063116207573
33122.20847403257,22,4,1,284.93393072820453
55832.2836539557,28,5,1,312.17539911156
32391.900105409568,21,2,1,239.36791228305572
66689.51457804954,52,3,1,355.4539103141483
48933.19563754496,57,5,1,339.65419667636655
51283.920559167884,29,2,0,146.16360659167063
45824.40548588159,38,3,1,264.3893957742455
61592.71757815585,33,0,0,124.39494961587611
61747.39831665516,31,5,0,188.53296403688753
55025.815278682574,38,4,0,203.24002859862458
58471.83658861472,44,3,1,332.2947378555
46818.65495119362,53,3,1,296.55581627485475
58133.045103635726,18,4,0,170.98800592018733
44931.8333678929,18,2,1,281.3856102727908
50033.47433243603,39,4,1,325.55887059847197
45880.34375950554,32,3,1,285.62108737093973
43141.72191021206,37,5,1,314.77265082150836
39663.32303417315,20,1,0,92.78267457514764
57015.35155788328,31,3,1,296.17595438514945
69659.08869220194,26,4,1,346.7985167109143
67566.52957504339,36,3,0,169.96834231835456
31151.51996081847,57,8,1,311.49194101478076
69338.0457711031,51,0,0,135.60054680387498
45227.62247573107,21,1,1,278.8444797545185
59010.99522718387,50,5,1,298.99279110350597
36406.770019291835,60,5,1,331.43489418904875
52129.69870811008,54,2,1,320.3059192027397
54705.8477434536,19,2,0,140.49288602810364
27730.92812120521,44,2,0,107.53627355048165
59124.00749516284,62,5,0,157.59587233299044
70189.02511757473,34,1,0,126.07756885956354
47380.28081477558,48,3,0,182.8998889747277
70402.5219624202,58,5,1,346.54739318870185
47154.597598213884,23,2,0,153.46060001237547
62743.767965699255,48,1,0,140.31490609674358
16721.450510733506,20,4,1,252.51462081497425
86281.66668970196,57,4,1,353.87471005249466
72431.87367864436,20,4,1,347.5538964843002
45730.617436194814,50,3,1,312.3931430291071
20418.66460034273,30,4,1,254.17786017050423
54320.42552458234,38,2,0,129.25321124989944
28341.11679389365,54,4,0,117.85416238741209
56672.80306336232,33,7,1,369.3204799625121
56173.485787464226,38,1,0,138.92344343219278
35878.952464969625,61,5,1,322.0820913891388
66814.50535421567,30,4,1,330.4376373727041
62083.6205420926,21,3,0,151.87995706118423
64637.350059328455,48,0,0,124.50941281149335
50132.86555503343,26,1,0,83.46349799312091
28767.1389962944,50,3,0,137.3071074771792
64668.084083167065,54,3,0,215.4859149554369
45944.42901296313,54,3,1,283.85154484579186
29153.297852109965,41,2,0,83.5130481524603
70280.59048961489,42,4,0,175.21537896725684
81491.11280753763,58,3,0,197.80014869234657
49381.278065311955,46,4,0,142.13431593764415
82386.81731904938,57,3,1,328.6385713815094
51369.720929170246,64,4,1,298.4810751199117
44293.161437504736,53,7,1,341.6892767097075
40543.12318721784,32,3,0,143.76465259138186
74556.23611989114,62,3,0,178.45201538792946
38297.84177918342,35,1,0,97.56004774434459
61029.039649624814,37,2,0,161.41613153540314
41612.54247411188,22,2,0,137.36841747403292
43095.39856138455,35,3,0,136.58389224613322
65453.7454095435,57,5,1,351.18901636552744
44299.4473056597,18,6,1,330.632725380679
43928.0693086956,36,5,0,145.0997145929185
66992.0704576221,40,3,1,288.30335514971813
73960.95939832434,43,8,1,390.9308979364482
59670.347049263495,46,0,0,171.87450052517792
40178.45336564076,51,2,0,95.59715866566293
42340.87251053631,36,2,0,162.05238104936512
51198.72895610056,35,5,1,317.4444208797314
54813.950928884864,19,2,1,303.7441914992541
35182.01134790342,44,7,1,300.8268608355022
60845.56909369796,23,5,1,311.3234206097773
51282.69994459399,56,1,0,157.9797709657811
24264.375220428057,23,3,0,134.73207914734792
36066.102763089046,23,5,1,291.60781207732776
42438.069895225046,48,4,1,304.5495012532838
48907.134667384176,58,0,0,118.7437349664523
78339.18193255994,57,2,0,150.40323871700528
53572.56959209443,47,2,0,149.42322800283998
37388.42165152062,38,0,0,103.63920813167391
53309.46206460745,58,5,1,324.40306382790914
44718.68378819179,61,1,0,108.72320778886846
54871.373593003125,35,3,0,147.42307849047563
58708.51530553422,40,8,1,362.6033757967704
68138.45970835906,55,2,0,177.2893141282432
49635.70256494961,40,1,0,132.79946379627813
74584.4079139975,45,3,1,295.5882558073663
63620.33993804287,53,2,1,304.5800414439048
39388.40682781718,42,5,1,329.34243061103007
83147.83498622695,24,3,0,163.89480748619448
54904.91769905147,35,5,1,282.4661302302096
37473.13244041648,37,4,1,286.0036002350934
74793.69576845632,22,2,0,143.80337528995804
81166.66377797668,35,5,1,370.545193254597
49504.62104420659,59,1,0,152.50534116863656
42445.246094366055,57,4,1,349.03455904444917
47414.37563819507,50,4,0,168.24842856207042
60720.9759127655,32,2,1,347.50903992958723
69167.84982545771,52,3,0,216.6166783430532
58557.3099629536,64,5,1,352.7343410422561
51525.84812707655,63,5,1,352.02120920674383
72470.17655456641,18,0,0,150.7381313099099
45307.45290422717,38,2,1,298.9906052793968
65463.79007550361,25,8,1,340.2805251547353
45679.058024730824,24,2,0,124.00794038649437
56465.344370163395,58,2,0,151.05631179987554
48296.561528143226,61,1,0,160.25937779231526
49162.217260207835,57,1,0,148.7775840537026
44339.20223806685,57,3,1,306.5196128739194
70172.81046771041,47,4,1,309.23317562193455
39006.10942837197,55,0,0,106.16979234086396
38896.516211769376,52,0,0,103.59377047401662
81814.90348767664,19,2,0,202.10235606554053
64667.713469814975,63,3,0,171.9394036276156
14223.294519604453,25,4,1,249.65642228144432
41521.11891184395,55,4,0,162.12767811196355
22820.159936569187,21,4,1,278.9612037693584
35739.63959877117,54,5,1,309.9789021200293
2922.2800064894036,38,2,1,271.4554492907142
47945.156334590865,30,7,1,356.78538040931966
32870.87271258033,26,1,0,92.63174745165088
50898.57885194658,62,3,1,296.2838491843633
25623.181116762127,46,4,0,109.62516970398696
51243.677797580596,58,4,1,392.9406189610938
43776.25582819509,41,3,1,281.54373025723066
72529.29447782894,33,3,1,319.2311475466483
71170.35292618437,29,2,0,146.47732522867713
61780.184045154245,19,2,1,266.04715487934885
45100.79329008181,36,2,0,159.87484677849605
79780.7059289044,47,5,1,363.04512437410756
26704.47083240269,33,1,0,98.18347834026962
28946.620556545062,41,2,0,82.77904238415687
48743.25350166403,30,1,1,271.2933711602979
83810.57163381678,22,1,0,164.94352121744328
46964.91639694868,40,1,1,256.5950519178851
47251.32135186077,55,1,0,153.4294113191634
28371.34465832286,48,5,0,176.38890074086393
64188.94377905568,34,4,1,330.9001686880398
64297.64381494031,20,6,1,315.0741414314289
61836.12802099865,43,5,1,320.6133864242091
40561.68990728956,30,3,1,295.0484261179171
39399.398474404916,61,4,1,332.8842661553373
30603.166243925443,55,2,0,118.58171356061808
51258.087526414005,39,6,1,329.0019598650833
33793.89006082247,38,1,0,99.26279760558076
32338.75242126067,46,2,0,118.64440676894094
43644.63924633986,62,3,1,330.6560608501204
42662.65737223676,63,4,1,313.5239913606901
41930.32206767068,56,0,0,98.92370064962358
56996.66895260392,22,0,0,90.3520260019345
51185.717032254186,31,2,1,282.11201893536355
45677.65954233323,35,2,1,312.66778051126613
52745.19392467223,21,1,0,102.55512466815651
35127.09438343052,50,3,1,301.3027392438565
51579.17935864517,56,4,1,333.9456500934353
52259.03739266951,37,6,1,304.2515469335118
27454.29710963779,30,1,0,83.21457755239877
64935.40631555543,53,5,1,330.45392757909315
36778.49442159507,62,6,1,339.27029120054357
51354.64698809652,21,2,0,92.43928052583951
67466.17610802906,52,2,0,188.7649650730296
63885.15136570804,25,2,1,276.202081684868
50515.00082853253,57,1,0,128.3723011605747
44562.51495676897,64,9,1,322.96421343640645
64212.67862863351,53,3,0,158.28907332656203
60120.4246671293,23,4,0,194.1589719157945
40724.52469933805,39,5,1,290.27292778198813
38076.59529497464,23,1,1,288.68801888960104
18914.672274560027,59,3,0,95.51012249018925
52310.477625253814,53,1,0,120.27360839874608
48759.53382472402,26,4,0,151.81801303720593
67042.87061963814,33,2,0,159.38176571019773
55385.8264022055,56,0,0,140.40434845588754
70013.43791259037,63,2,1,292.4519605345454
39539.53658125744,55,5,0,197.25544680729502
67072.25496451427,50,2,1,308.7154121139928
42066.254313430174,35,2,0,147.51435188753743
61663.94092688408,29,3,0,141.3882510180395
28118.624112039597,44,2,0,127.02996821053611
53527.02949049283,64,2,0,148.02684154430267
20229.680878311352,18,4,1,289.90406735372414
45992.93771087368,32,4,0,163.74169616445064
56605.3099081687,64,4,1,334.7127371920679
42185.471731533566,44,2,1,284.98565471775794
34243.43556866049,33,4,0,107.00926008772107
62691.77703943901,38,3,1,341.7062000250071
48448.05815229615,18,4,0,193.21214728764966
42656.44029453993,46,4,1,310.7304360874668
50628.43881731415,20,3,0,126.81897195877526
89550.03712918382,29,2,0,168.81777509906235
67302.54274672316,45,7,1,385.1686404327761
67438.6050228176,56,3,0,168.0914708557843
56533.19478488546,54,4,0,204.02720990053706
52497.279088657204,48,3,1,314.9114716960159
14058.765675043753,48,4,0,108.36024415022946
39815.29480305302,50,2,1,304.90443977990674
42791.38380196288,50,4,1,323.6772806226001
21876.619039287005,64,4,1,280.4207727974821
32638.763146768495,57,2,0,136.03352192065407
20287.45293616049,28,3,0,89.57146325683709
49425.142464539415,63,2,1,301.59259653346203
62281.48956273224,46,2,0,167.2385822530367
66601.61777936493,42,7,1,345.3105506651936
56221.76693118861,30,1,0,146.6800447784135
35549.05488202146,61,3,1,292.671011503519
21019.022622200606,36,2,0,99.17999474615044
23646.969508977472,53,3,1,317.9206885970962
30965.261341182522,45,5,0,173.69100561701228
36667.10452946488,21,3,0,78.8805577367686
47603.7725301262,20,4,1,323.64464036244016
34787.536728095474,55,4,1,303.8831448248197
55084.63840502392,54,1,0,149.18933254993973
46515.89745800791,60,3,0,148.00570813290966
50158.18567611538,42,3,1,281.77685975015436
67103.75829006807,58,5,1,375.5213435584695
32296.52398699445,52,4,1,293.13762640748797
56280.568674385526,46,5,1,320.86097016104253
49790.4015728589,58,4,1,289.9902537533619
44997.70578545457,46,1,0,140.93151550868586
63278.8448129894,29,2,0,127.97033759970418
63185.21231835511,52,2,0,138.2122741694032
35802.63806017358,37,1,0,133.99654972190112
47267.59124213114,34,3,1,240.12203725768217
54218.17523876098,29,2,0,113.25878728229624
45904.898779661235,53,2,0,156.22308864894072
58775.31998431697,27,3,0,174.2032592617174
54217.88026865413,35,2,0,114.16896264589344
77488.41860534018,47,6,1,388.77216148287977
27045.812961053187,25,1,0,113.96396494941762
48163.46015378904,58,5,0,160.6521399424335
36372.46232731713,30,2,0,135.89477265577585
59061.61183158566,48,1,0,147.97694326626535
25742.42164931683,23,7,1,301.4576490500355
55194.6906533733,24,1,0,139.28928082399347
40549.27352977489,38,4,0,136.99883587075652
38987.57200818479,55,2,0,151.9165413118867
28302.52694688969,60,2,0,116.9753499572485
43023.86080698491,45,0,0,125.14794304700982
66267.50795436389,61,0,0,133.48609141000634
49622.16974705781,38,4,1,303.73706499995876
59415.206268117116,38,2,0,127.75121339693229
74969.62732949413,41,3,0,152.26242571630755
53956.333772338636,44,4,0,190.41357456545904
41618.00641906489,44,3,1,312.7830761244848
57008.78322774185,30,8,1,380.60492471856077
41835.55780528562,46,5,1,324.15687839917103
42433.65975054246,56,1,0,173.02512325628493
27201.60800571523,45,4,1,273.57680086068234
63893.86236626589,54,5,1,347.61134940584964
44209.96136525841,46,6,1,282.8815966129928
52731.47368723793,39,0,0,128.54877492358398
34460.571070900405,53,1,0,100.53064712050174
56539.21444573208,47,1,0,136.2513366765741
38570.88142797374,45,1,0,92.51199591363499
47874.36917447264,40,2,0,121.73305874145251
63167.39046858689,50,2,0,195.1759153710375
61861.38968348794,21,9,1,375.9754047594711
49669.5489122459,20,3,0,116.99159946512054
23478.034509399225,49,1,0,108.00483440569018
94892.15855090962,21,1,0,189.03827470043768
76187.88455409704,18,4,1,283.35437756800854
60840.12237332448,29,2,0,167.43815615549534
38701.94327613544,30,3,0,130.6851050870778
48296.11757447053,51,2,1,347.2543895740103
41848.69355335225,46,3,0,128.09116243999023
68957.83908644583,26,4,1,337.8662907514276
53937.543362777506,48,3,0,118.08727365662023
38237.54212460251,24,2,1,267.24931272379513
42938.67351312827,30,6,1,313.4732710555691
66817.82213854857,19,2,1,280.3610176207976
74001.46770230717,50,2,0,167.93297495904673
72924.97345229368,24,4,1,337.1796545070188
61355.48097580966,35,6,1,371.9138170495084
46210.626967960445,25,8,1,344.93678857482996
1377.2926200631919,29,2,0,85.01235561938674
54457.400357123326,60,0,0,139.2102401190423
49972.5686173385,47,4,0,173.61102749563483
52099.7314448203,26,3,0,145.4822222383522
50808.46020549809,45,1,0,161.1703700591334
30106.067570762643,21,1,0,93.77175093926779
58361.12835276779,56,2,0,126.35500836927692
59483.24471047775,34,3,1,300.2953873012032
60235.08173089489,28,5,1,327.27322847151316
64198.6550536008,19,7,1,349.9500409949102
59060.774673824344,40,6,1,357.9721867471033
43849.55882691634,39,4,1,330.94865921382166
48937.44728125865,43,2,0,117.36626755327401
51366.873008800656,29,7,1,334.83368914291816
51615.49173659928,49,3,0,192.13100068105342
64973.264839575946,26,3,1,281.89349226289
59655.031295337365,60,3,1,304.722761418676
81160.1515935493,22,2,0,169.07904208188953
83097.03469827009,43,4,0,153.21785772279407
51194.743739208876,24,4,1,271.98598686726444
-7549.833226890543,46,5,1,278.58853970446773
68552.486991909,50,3,1,336.7819482715215
41894.354915194184,41,4,1,314.5586054748973
37977.741172534894,42,3,1,294.9751735555962
44023.320875159494,48,4,0,139.77329973402624
43300.354297780905,46,3,0,144.72655651340017
59184.04715158089,22,5,1,341.17076234000695
26608.46331310662,55,1,0,82.32171810351116
33834.18881312598,62,0,0,136.50525700515215
55147.37831296125,28,0,0,90.27856301796602
59344.16045619962,49,3,1,330.17941632718276
59623.124674040184,25,5,1,308.94908341071704
38194.45581600052,37,4,1,287.0680625534574
35326.015261006396,51,5,1,286.20549201740573
42400.47749318121,64,4,1,379.1950885638418
53598.09128427088,59,2,1,310.67631945520816
72282.16053908825,25,0,0,161.71766853666367
19288.442213438746,19,1,0,53.07888228467036
46689.0686456245,38,2,0,153.60259130826952
30009.823384621945,32,6,1,327.14244930991254
25216.359839697656,23,5,0,138.33161943508364
64504.34968017225,22,3,1,297.37074753809776
58169.36861749008,20,2,1,270.0477238459507
56741.50273920893,60,3,1,329.6140974011998
63815.3875959649,60,4,0,165.83699537377382
42804.21654850796,33,2,0,134.09106392320294
43510.43725499707,52,0,0,141.82685980114465
82785.95925083861,26,1,1,336.3576333823623
46301.43418610639,52,1,0,142.28825951222717
61026.981695811366,36,8,1,352.1343070867118
50095.72311444973,60,1,1,302.434199181944
22276.122048823774,63,4,0,159.6030546694296
19330.56494298098,51,4,1,254.3372350128393
41315.23670090143,56,2,0,134.79967175404522
65841.51877504983,27,2,0,136.00808112117937
61824.37484954005,27,4,1,328.5050102650842
63711.157463360505,37,3,0,114.97781328657365
35194.30731595527,18,2,1,259.1072262060178
74238.0873518347,23,3,0,175.35581729283422
35526.600497204236,63,5,1,292.02417153371755
53192.36598004953,19,2,0,132.3229060518822
49844.71565138395,55,1,0,144.85189662012232
47391.8926952812,50,4,1,265.6017300929442
70078.8820744341,20,0,0,129.90683401944395
39423.34219751059,53,1,1,260.878564139549
29755.92116432108,30,3,0,105.9543668764351
50299.93229309629,52,2,0,166.25052124141973
44002.598985702105,32,5,1,353.6505469746194
100660.74378623969,62,4,1,385.7068536153962
60147.612146599626,39,4,1,333.40358309923744
43859.89137172064,60,3,0,119.18781521987457
34158.3264621937,21,5,1,284.5589513621525
21795.67384146823,34,2,0,113.31247163441256
34621.7137139385,22,5,1,279.2826478759604
51724.126576386974,38,6,1,380.40118307729404
71409.92977392154,41,5,1,339.9295223118237
66825.33713581879,48,2,0,190.98259550772735
53436.42247469569,57,3,0,171.90527702461713
45152.48501446273,47,6,1,338.06318569229313
54032.18534618231,59,5,1,341.3540551652951
42220.43003773136,24,1,0,152.5784041612473
75775.45993645814,24,2,1,304.9403148796843
47162.1472808738,44,4,1,287.56460592035836
48704.9321262991,41,5,1,316.70796501273645
16762.66362468998,36,2,0,83.24656173262312
47068.47730215854,58,7,1,326.84345442776964
62547.26206947412,51,1,0,137.9902096873991
33984.161344421824,39,1,0,100.50037016297738
38739.194982607805,44,2,0,76.18986022169065
61890.66526600497,23,3,1,302.3485686226715
27850.1416472292,27,2,0,124.40123410683928
65867.01511312877,62,4,1,331.38514603362313
42017.84164740347,48,1,0,160.97716063071817
44171.47669263196,42,3,1,307.47820727601555
33141.823923116084,19,2,1,277.91210673885496
55670.69390641825,27,1,0,99.46600450957563
86898.07977544071,27,5,1,349.8528502649271
61722.45859190948,43,3,1,329.5295023926649
37035.72107089196,22,3,1,264.96879109741195
67034.30878237214,39,2,0,199.25323592083728
45249.80681098626,21,1,0,136.57257991370608
70617.27472141339,51,0,0,159.10154139950762
62100.14603246545,24,4,1,311.05395183166144
5852.876517924,34,2,0,43.52674973387378
34938.80550567459,28,6,1,326.3141626499098
64165.778342530844,25,5,1,314.26375161443116
52274.859082175266,45,1,0,120.0427030462017
34643.66078438224,61,2,0,128.19238192720914
40496.15726759281,50,5,1,288.095103538372
21406.450698659293,42,4,0,112.1301479999011
48674.40068710406,38,3,0,162.5406449186269
83160.34589023647,29,1,0,168.36841902296857
62074.00086098489,43,6,1,348.6269637088875
82856.25501782635,46,2,0,142.8432444175186
63235.95634684971,55,3,0,196.48132514853077
65412.19015029038,52,1,0,162.3828855399585
79611.18031617536,54,1,1,283.362601093177
55658.9488901334,63,1,0,163.37111876261605
47191.5901773968,61,3,0,147.24750253664746
65489.86274933018,62,2,0,177.48476764131308
71807.60355682827,62,4,0,159.2990640047496
42800.530359316865,46,1,0,115.19487404477451
39176.46376489956,41,3,1,240.89025059209865
52082.8404864632,32,3,0,146.08557877432034
62472.48300397493,23,2,0,155.2274758905625
61971.365729923426,49,5,1,321.53985343840327
28637.485997186013,61,2,0,132.78606168843325
78674.09100594983,51,4,1,318.32532291781365
40382.526059047246,53,8,1,345.340228162946
46024.02504667131,37,2,0,162.60069431321492
36460.18460018271,29,2,1,267.41443273425625
90474.93253905632,52,2,0,205.74304866558987
53631.06005431951,55,3,1,324.58550328334564
37235.373789776524,34,3,0,153.07605155429465
62958.85324943669,44,7,1,324.1943065138817
61537.0366896505,34,1,0,155.29608041088522
47184.09464630174,28,2,0,160.0403853578992
62609.10069175075,56,3,1,354.3912340380484
37620.620587537036,19,5,1,279.6274248806248
42606.225875761214,19,4,0,143.57974201748237
19846.750181509055,46,2,1,236.45062196543392
30140.73373670656,62,5,0,151.0442184736171
77114.46208506028,41,6,1,333.6624542097326
74621.42941583472,41,7,1,386.2264753148654
50986.82972973444,33,0,0,137.94031662397063
74943.97170784757,48,2,0,180.98168031562892
47598.88270087543,60,3,0,162.09877523332682
46348.84546148138,26,3,1,295.12573615839176
50847.659726983344,44,3,0,149.91585992269466
48126.17607014652,58,5,1,339.9842763987252
46772.0551465973,31,2,1,304.46445943358054
67150.9716072433,62,3,1,343.65111434770756
52252.034809343044,42,0,0,148.3512895356534
60687.22646650707,60,3,0,224.65873030650567
65470.70787915996,61,2,0,179.9263784377634
55822.786934821,39,5,1,303.3864218298723
35445.930111376416,52,5,1,290.8098658750305
29707.01166553942,50,4,1,272.4750520987009
52231.70952210958,44,2,0,140.16045058709807
47431.155427625985,57,1,1,283.7341781391288
51310.871433801825,43,2,0,143.1946231539743
49759.18941127121,36,1,0,128.12242406429772
88753.60490249851,62,4,1,366.39864000266664
30046.60616537993,56,2,1,281.522679523426
20150.805952683128,62,3,0,159.67990150543415
54985.652502794146,43,4,1,343.3195555349803
44353.66168117707,23,4,1,291.6611597262219
54741.01804594927,20,3,0,150.3176223592983
58758.24533426002,23,4,0,195.3837463633364
69261.57042768346,45,3,1,310.6576153677104
27391.612694240925,20,1,0,79.69463349702288
41649.231532142556,30,4,0,131.56290213718668
56431.41888321146,30,4,1,284.05183586404496
61556.9539353084,30,3,0,144.7492688561204
82901.74325432579,18,2,1,279.1537046659508
64335.559566708005,57,0,0,126.8844992070849
49148.17106170584,54,3,1,335.9290411809569
36643.46370586008,48,2,0,98.02071914504043
41535.65220921471,34,2,0,127.07248173146542
41109.457655643404,26,3,0,117.8091066208969
59828.50442770641,62,6,1,352.8113396651601
53854.96168378746,30,0,0,117.15568438761821
30145.256437367316,54,3,0,149.9002551003532
43461.477963643505,31,2,0,132.83532056241907
63163.213301771306,28,4,1,289.0505502147403
55274.93532461089,42,5,1,327.49025986324926
58529.66924019156,48,1,0,101.41156686585678
55743.82565085895,31,2,0,102.63409604851381
74396.4610191329,24,2,0,179.2785663491001
53540.64595736555,41,5,0,183.3784670371948
44209.65803193953,53,2,0,126.50053603275441
36263.67438299659,59,4,1,302.5591756679502
53744.14187314568,59,1,0,161.6797160728385
13389.439778373737,64,1,0,106.05906689607217
47235.66497250932,61,1,0,121.73927869759312
46912.40210117984,58,2,0,128.3912966593493
29532.937195740786,20,4,0,96.0214374894351
36076.01242016006,64,7,1,323.86910587704034
62144.862952223615,61,4,1,306.9896523820733
53460.67623612444,43,2,1,308.75786711119326
51526.82500560991,64,4,1,330.59239317000777
54595.21300898034,43,3,0,133.0972626319598
51389.41381923385,18,5,1,292.23586245083465
68642.93844287471,32,5,1,327.6957276089863
51851.43772555473,28,2,0,124.3525544148801
28126.803292718745,54,3,1,307.8826523680342
74451.94947311615,24,3,0,208.79556456163334
55555.104009932686,29,3,0,129.28530986864004
41161.19403807398,55,2,0,158.9856614253459
31198.974225574722,20,5,1,285.7606001472125
55938.71331437068,59,2,0,154.59649632166114
48242.41992538437,43,2,1,293.2838615721099
73612.20179048613,47,3,0,165.83297346401298
44811.39078999758,49,8,1,332.961369488302
37439.288154762995,53,5,1,302.2726003646058
63436.94327353893,62,3,1,329.29546428734835
63879.22839075247,54,2,0,167.2599632203115
52529.77051415293,35,3,0,190.31241400144168
60145.355715123624,18,1,1,277.0180090373658
49434.69318886643,38,3,1,287.60202801167964
53507.976515138704,45,4,1,306.3773849238579
67474.86323845884,33,2,0,146.95836747843947
59379.77501032255,45,3,0,159.2003407824015
47460.88342501063,39,6,1,332.61419536460255
70285.43818889227,36,2,0,207.11352624742187
14527.169408127316,18,1,0,80.93725839420772
80781.09967132902,48,4,1,317.05340693215
24410.61357663897,59,1,0,144.06065065425977
40593.60762841556,51,2,0,145.3956335288112
49386.236972073966,63,4,1,287.84784976591624
47802.78993907758,57,1,0,140.16455787730575
65096.16560039832,23,3,0,159.47710991508058
34132.450720846486,45,3,0,152.06483214924836
53911.50226224595,20,4,1,352.9394741928861
41326.81852670369,48,3,1,295.2124879993967
54427.11469006125,33,4,1,303.5413618957652
49028.41610303185,34,3,0,147.9188157623633
51394.03479024467,61,1,1,284.431516977418
41751.127513034815,44,1,0,96.23718483939798
42349.040748558764,41,1,0,137.01489058732628
54309.087710411404,37,1,0,89.02797214536099
64155.732586340666,49,4,1,301.5757141943317
41025.809987032284,52,3,1,268.4980387625624
36968.48683140635,30,2,0,121.29887139918112
